,symbol,protein_coding,profile,p-value continuous,p-value sigmoid,q-value continuous,q-value sigmoid,gtex r/l,p-value mannwhitney,q-value mannwhitney
ENSG00000184508,HDDC3,yes,unclassified,0.411093251406885,0.7965940231472532,0.8468773483153721,0.8814823727712945,1.6424870466321242,1.02173091547085e-45,1.4264166695220999e-44
ENSG00000184515,BEX5,yes,unclassified,0.7367691807479826,0.9542762683042093,0.8468773483153721,0.9542762683042093,0.9074578116494284,0.0288487603511865,0.0513599955815239
ENSG00000184517,ZFP1,yes,sigmoid,0.4130752329261821,0.02429682095598129,0.8468773483153721,0.10526009852865442,0.5285918978767747,7.62103078267419e-39,6.87605223203031e-38
ENSG00000184524,CEND1,yes,continuous,0.011135163410283533,0.731726022580118,0.15203572693210038,0.938049368920467,0.3428571428571428,4.2303152663094204e-37,3.48342558215591e-36
ENSG00000184530,C6orf58,yes,sigmoid,0.02786180504878122,0.004379646623954847,0.13979478523230326,0.03113304842611077,0.8304986189853176,0.0209900506349942,0.038125413176612
ENSG00000184545,DUSP8,yes,unclassified,0.3810282272329252,,0.8139781163952574,,0.9783519553072624,0.13437096073961,0.209090175971893
ENSG00000184557,SOCS3,yes,unclassified,0.8054506704385553,0.7881057291016687,0.8468773483153721,0.885735530371167,0.6181492537313432,0.0002268294143627,0.0004988388078263
ENSG00000184564,SLITRK6,yes,sigmoid,0.23214582358158575,0.008151243596990487,0.7111313614979731,0.04773453554109691,2.143939393939394,5.71889289002729e-16,2.05054971650452e-15
ENSG00000184574,LPAR5,yes,unclassified,0.624644183946688,0.4279269400295749,0.8468773483153721,0.790064218755485,9.983528161530288,3.3602556936287895e-55,9.860460096135841e-54
ENSG00000184575,XPOT,yes,unclassified,0.7767043836978755,0.27521702328164055,0.8468773483153721,0.6060059677216448,0.719662408759124,2.13137070156002e-28,1.18037500462562e-27
ENSG00000184584,STING1,yes,unclassified,0.07233075297225955,0.5665529400318243,0.3684204851140755,0.9086045558317127,1.0463023560209426,0.0097627117664973,0.0185199286075753
ENSG00000184588,PDE4B,yes,unclassified,0.6722933844648454,0.7824570168800764,0.8468773483153721,0.9047706030159838,0.8995601173020528,0.0266379349868549,0.0477024758693918
ENSG00000184599,TAFA3,yes,unclassified,0.3278444143085686,0.35006302926970567,0.8072307020890797,0.7032144015192376,0.8322012966965112,0.325922884998071,0.439931654463164
ENSG00000184602,SNN,yes,unclassified,0.3854068423871928,0.7711098711068676,0.8468773483153721,0.9125019971332021,0.5150182038834952,3.58225466101445e-38,3.12168026039366e-37
ENSG00000184611,KCNH7,yes,unclassified,0.03549238828242118,0.4324105055217933,0.2604714615480418,0.7951537776117321,0.7912393162393162,0.165653462826354,0.250441071380742
ENSG00000184613,NELL2,yes,unclassified,0.7972015640922255,0.20569820322876642,0.8468773483153721,0.5003067074003622,0.8143168604651164,0.0001082465035904,0.0002434935557348
ENSG00000184616,SPDYE12,yes,unclassified,0.2804179448261659,0.4763544157901617,0.7597663751635049,0.8373612308981507,0.6948058252427183,4.6580406671810495e-22,2.049824361408e-21
ENSG00000184619,KRBA2,yes,unclassified,0.2646300682055285,0.781827400642297,0.7438590230112647,0.9047706030159838,0.826423049894589,1.0448508619674599e-12,3.35035396753935e-12
ENSG00000184634,MED12,yes,unclassified,0.1430287309872037,0.3412210361520631,0.44526194339265807,0.6924834414515565,0.7524650780608052,2.9148692300936e-33,1.98302774669934e-32
ENSG00000184635,ZNF93,yes,sigmoid,0.020684010190433644,0.000127208134343193,0.11299779939967071,0.018014505148827964,0.7878120411160058,6.590018002488471e-14,2.20139259500173e-13
ENSG00000184640,SEPTIN9,yes,sigmoid,0.25556465460693567,0.02115821196251466,0.6615780402401853,0.09532729773214602,0.5875455650060754,9.693411550870799e-57,3.2729484506276595e-55
ENSG00000184661,CDCA2,yes,sigmoid,0.013512821173990441,0.0002791407441045113,0.0820544936096571,0.007777947045344845,8.19454917591296,2.36853037181084e-62,1.3627157595112702e-60
ENSG00000184675,AMER1,yes,unclassified,0.5699569353010692,0.8033389421030235,0.8468773483153721,0.871683647577821,0.6322772813430815,3.74157818810718e-40,3.65802549530934e-39
ENSG00000184677,ZBTB40,yes,unclassified,0.625020273084282,0.18974190875352503,0.8468773483153721,0.47095034675370545,0.7501331912626532,2.86873340232403e-24,1.3657990052368102e-23
ENSG00000184678,H2BC21,yes,sigmoid,0.3408822800264888,0.046461244989193795,0.7962978438769233,0.1703297143416395,0.7459777227722773,5.41161640585247e-12,1.69019891695492e-11
ENSG00000184697,CLDN6,yes,unclassified,0.289813201540429,0.37022783841447604,0.6933832476284967,0.7277218982665807,0.8279069767441861,0.136905893458834,0.212702611947943
ENSG00000184702,SEPTIN5,yes,unclassified,0.048312407554079506,0.6157120279906778,0.21738340689459854,0.9361096925218255,0.5128819652486519,1.13587231995372e-22,5.11302861469286e-22
ENSG00000184708,EIF4ENIF1,yes,unclassified,0.7987522167882417,0.8262779719022098,0.8468773483153721,0.8575170898334786,0.548559946416611,4.15893555922766e-59,1.72581911053661e-57
ENSG00000184709,LRRC26,yes,unclassified,0.7260988231147523,0.16228241245746577,0.8468773483153721,0.42305780639995444,78.17427385892117,7.5278064573619e-58,2.7991303251481596e-56
ENSG00000184719,RNLS,yes,continuous,0.0003650850032023145,0.06890753260939264,0.0060212320678885226,0.2285948529298007,1.1702429149797569,4.3034709464781805e-15,1.4975349082597802e-14
ENSG00000184730,APOBR,yes,unclassified,0.46534902601702977,0.35939670724908235,0.8468773483153721,0.7148015962021734,21.376554174067497,1.23693859732545e-66,1.27846766541714e-64
ENSG00000184731,FAM110C,yes,unclassified,0.6963485032730581,0.37447237510471354,0.8468773483153721,0.7310819285137394,20.09666313559322,6.0862210139712095e-71,1.5510970477295701e-68
ENSG00000184743,ATL3,yes,continuous,1.2918936882488907e-06,0.017601642149838725,0.0001277310348455161,0.08311399498587779,0.540755873340143,4.920548226876109e-41,5.08857806534439e-40
ENSG00000184752,NDUFA12,yes,unclassified,0.7966122185180844,0.7584763454223582,0.8468773483153721,0.930262733249181,0.8809620458696975,3.28717790029929e-13,1.07259433001698e-12
ENSG00000184785,SMIM10,yes,unclassified,0.0007075112200007894,0.0005361622674532329,0.009804170955746106,0.009186584686764011,0.4527586206896551,1.93849541276459e-38,1.71171003820594e-37
ENSG00000184786,DYNLT2,yes,sigmoid,0.1907465638771788,0.03838155700312462,0.5358261590749959,0.1471353883592665,0.8951126307320997,0.0008631468177464,0.0018170261131853
ENSG00000184787,UBE2G2,yes,unclassified,0.10339568126546139,0.5548954341966348,0.35954808123245174,0.9002108735165055,0.6753223707559446,5.3447307846656294e-49,9.500173862565059e-48
ENSG00000184792,OSBP2,yes,unclassified,0.6642289382019416,0.5589025976709977,0.8468773483153721,0.9037096683120095,0.8959773727215588,8.78736806028558e-06,2.11604913426771e-05
ENSG00000184828,ZBTB7C,yes,sigmoid,0.09889353654003563,0.006055156166138942,0.3548130044614329,0.03923799629010663,8.843314191960623,2.28521527561523e-75,2.83432711506473e-72
ENSG00000184831,APOO,yes,sigmoid,0.20831665748830097,0.01424125271890031,0.5674144316022058,0.0711207638069791,1.1326997284550522,1.0698605071467e-09,3.0750913835296404e-09
ENSG00000184838,PRR16,yes,unclassified,0.487580130298753,0.4088680120929141,0.8468773483153721,0.7705001032377694,0.654854567800082,3.85942113825343e-13,1.25601091538973e-12
ENSG00000184840,TMED9,yes,unclassified,0.22106746568621594,0.7307509707740897,0.6529537023837951,0.938049368920467,1.199443413729128,1.0688566451887701e-20,4.48913356444583e-20
ENSG00000184845,DRD1,yes,sigmoid,0.004780249245237234,0.0002469151091815114,0.038693368576716854,0.007911101191986555,1.546578493387004,5.19139626887808e-12,1.6225984205347597e-11
ENSG00000184857,TMEM186,yes,sigmoid,0.0069844075292526675,0.00021464629142098346,0.05088639771312657,0.016317168078021554,0.9887387387387389,0.402238497347874,0.515976493966373
ENSG00000184860,SDR42E1,yes,continuous,0.04267881241791183,0.3734455741609666,0.19100575976869397,0.7304418683675133,1.7293233082706767,8.85029770461904e-40,8.46839817911713e-39
ENSG00000184863,RBM33,yes,unclassified,0.7051314090573727,0.8286453889402856,0.8468773483153721,0.8579793824710339,0.7786624203821657,1.18589514700402e-26,6.16106914639627e-26
ENSG00000184867,ARMCX2,yes,sigmoid,0.10420943435247632,0.0017329487866063475,0.3613251385594897,0.01731444677306131,0.4934562760261749,4.24204227243544e-41,4.39912867616944e-40
ENSG00000184887,BTBD6,yes,sigmoid,0.08291876489143113,0.0007855588145042613,0.306214210584396,0.011074595093372065,0.8810323383084577,5.09578392782584e-19,2.02197489239118e-18
ENSG00000184897,H1-10,yes,continuous,0.006268921280531359,0.056631097455365764,0.12442110265645737,0.1972224974791303,0.7538200339558574,2.7183456682773297e-16,9.85380442836675e-16
ENSG00000184898,RBM43,yes,unclassified,0.09669742321479369,0.8755746874513032,0.4719241836120025,0.8804918047526021,0.5230179028132992,4.80941408120302e-39,4.39541228285875e-38
ENSG00000184900,SUMO3,yes,unclassified,0.29019340723332476,0.5868240356572116,0.745909449958357,0.9213094764323515,0.862312753744925,2.75184635859889e-11,8.36950579327992e-11
ENSG00000184903,IMMP2L,yes,unclassified,0.5352015614868988,0.18390344406395487,0.8468773483153721,0.4610746584528153,0.4637580150543629,9.26829536489242e-49,1.61401363245161e-47
ENSG00000184905,TCEAL2,yes,sigmoid,0.0834941348802618,0.028327227300189772,0.5319159018992192,0.11820859533139783,0.300476364968853,1.08741042937766e-51,2.3478390056036998e-50
ENSG00000184908,CLCNKB,yes,continuous,2.0800522941732957e-05,0.007681921803025071,0.0008000506628376333,0.04591250846476151,0.663512911843277,4.31867173401105e-10,1.26013187730217e-09
ENSG00000184916,JAG2,yes,unclassified,0.13612826826424262,0.21680414406766402,0.5106550305691795,0.5188972142336322,1.011488181698138,0.411524520074891,0.525436842344089
ENSG00000184922,FMNL1,yes,unclassified,0.2420722153991417,0.13040462516201345,0.621018118970482,0.3641027268037091,1.2115211521152116,1.23523391401224e-08,3.40051841978717e-08
ENSG00000184923,NUTM2A,yes,sigmoid,0.20873525296849804,0.04789636581471146,0.5654693791965565,0.17416467316558887,0.8232747310417213,2.75963110600608e-05,6.44934640815332e-05
ENSG00000184924,PTRHD1,yes,unclassified,0.30930298853931404,0.3747870831846125,0.7221102366072121,0.7315974603443818,1.537868743785217,1.0933854609174901e-44,1.42316051143162e-43
ENSG00000184925,LCN12,yes,continuous,0.014047451919894982,0.41736653516596955,0.08440944203882814,0.77986866403943,2.6761133603238862,1.6234696818837e-33,1.11920347523437e-32
ENSG00000184937,WT1,yes,sigmoid,0.10689994104872835,0.022365821422078103,0.3667871939410913,0.0990558400686729,0.3210487261934207,1.14207610777642e-16,4.19111669428138e-16
ENSG00000184939,ZFP90,yes,unclassified,0.5831997004439963,0.8250387755670561,0.8468773483153721,0.857888642289328,0.5928275290215588,2.44078605259084e-33,1.66680034201948e-32
ENSG00000184945,AQP12A,yes,sigmoid,0.04552425248236336,0.0004605100946132312,0.20012789225471028,0.008524414371649476,1.3980836236933798,0.117652178243011,0.186136431324825
ENSG00000184949,FAM227A,yes,unclassified,0.45792000621270934,0.679376816797864,0.8468773483153721,0.9487398656766938,0.4968545384516626,7.63128825292172e-38,6.54262812995883e-37
ENSG00000184956,MUC6,yes,continuous,2.6529678704978465e-05,0.0019723153165180918,0.0009501162266876287,0.01886828980849839,1.809483607710708,8.04868832907228e-13,2.5915624882341698e-12
ENSG00000184967,NOC4L,yes,unclassified,0.2651416049100994,0.4410641679948797,0.6585670692766545,0.8037302274316465,0.9265822784810128,1.74503963303338e-05,4.12834422848813e-05
ENSG00000184979,USP18,yes,continuous,0.00017132934829422464,0.00019678296315750465,0.0034862926478658133,0.016045264229142802,1.0186351706036745,0.0936651605778738,0.151783682925872
ENSG00000184983,NDUFA6,yes,unclassified,0.05041098797858967,0.1103112550521752,0.30832010712066454,0.3217333417226719,0.82369187506277,5.85187414298423e-27,3.07688304079603e-26
ENSG00000184984,CHRM5,yes,unclassified,0.0005140426277284726,0.0003748721585348225,0.007713511162450713,0.007794770803934359,1.7739981360671015,2.5878280467460596e-30,1.54806481000041e-29
ENSG00000184985,SORCS2,yes,continuous,5.814563808215212e-08,0.014446064182662255,2.171762430040284e-05,0.07187797788446586,0.440318084931956,1.0883058464181198e-30,6.62467163334436e-30
ENSG00000184986,TMEM121,yes,unclassified,0.28700028070190164,0.3212855201101704,0.6880124444893323,0.6681080570445815,0.5473870682019486,2.07585312926585e-32,1.36274927118046e-31
ENSG00000184988,TMEM106A,yes,continuous,0.00034848297659428873,0.00017675373757419788,0.005860054617815222,0.016045264229142802,0.97790294627383,0.794797763501,0.883437507702812
ENSG00000184990,SIVA1,yes,unclassified,0.6047436802424588,0.7242602298624237,0.8468773483153721,0.9487398656766938,0.6549707602339181,2.85126412176579e-51,5.97139228623318e-50
ENSG00000184992,BRI3BP,yes,sigmoid,0.05367526494353314,0.021148969617323043,0.23049852072946256,0.09531230267135855,5.418480890179002,4.39486189340476e-60,2.01553349923254e-58
ENSG00000185000,DGAT1,yes,sigmoid,0.0036956230770128773,0.0015955196677359673,0.03199900050628581,0.016610720261778327,1.698325358851675,3.5158282907183796e-30,2.0919927973333098e-29
ENSG00000185002,RFX6,yes,unclassified,0.835348516488698,0.2740591111131102,0.8468773483153721,0.6046569755541219,,2.21103013980382e-54,6.00507178554116e-53
ENSG00000185008,ROBO2,yes,sigmoid,0.03431671972386241,0.0005992108801456952,0.16221782633519882,0.00967623501445694,0.6500672947510093,1.3000844728024401e-09,3.72626789300686e-09
ENSG00000185009,AP3M1,yes,unclassified,0.061863542869246,0.5637384137532535,0.33922860050383413,0.9071731848581721,0.7432134996331622,2.18646190769896e-33,1.49855991448185e-32
ENSG00000185010,F8,yes,unclassified,0.30375048057209475,0.5403402973930106,0.7831135410174178,0.8894917500291888,0.3676426872770511,1.5753968411347e-39,1.48551484869489e-38
ENSG00000185013,NT5C1B,yes,unclassified,0.19159948569367102,0.4561742514799271,0.5370053638638457,0.8191313912925353,1.250776397515528,3.06284211745163e-06,7.56065489169959e-06
ENSG00000185015,CA13,yes,unclassified,0.04851238012646353,0.5721347456224356,0.20952836578353423,0.9118397508357567,1.940099317194289,9.152801494432719e-36,7.031594078579131e-35
ENSG00000185019,UBOX5,yes,unclassified,0.42657416681828575,0.8339528603031159,0.8468773483153721,0.8571390872170663,0.5751275510204082,8.24208756350832e-61,4.04587188374749e-59
ENSG00000185022,MAFF,yes,unclassified,0.11561131683303749,0.33186196164979587,0.38631390878731753,0.680696845146294,0.6258148631029988,3.2409496689619497e-13,1.05781943785832e-12
ENSG00000185024,BRF1,yes,unclassified,0.33877425698666674,0.31697650713138703,0.7950612968686649,0.6621378339506719,0.7930086410054987,3.2844644567837297e-34,2.33940549676455e-33
ENSG00000185033,SEMA4B,yes,sigmoid,0.0016820349745614305,0.001211149190822547,0.025665852886358604,0.01410060183246673,0.6757119828049436,3.69464239774368e-33,2.50284107470892e-32
ENSG00000185043,CIB1,yes,unclassified,0.4005442463869091,0.22227596661337468,0.8331501416438958,0.5266391470069313,1.420017873100983,8.00119602321258e-28,4.33943011994523e-27
ENSG00000185046,ANKS1B,yes,unclassified,0.7179397366543971,0.7866162839046662,0.8468773483153721,0.9014859365400185,0.2628339694656488,5.14138242187069e-60,2.33297542367373e-58
ENSG00000185049,NELFA,yes,unclassified,0.7816474598392881,0.7609062105101899,0.8468773483153721,0.9259028820998372,0.8809655937846838,6.44230835323154e-22,2.81989299756029e-21
ENSG00000185052,SLC24A3,yes,unclassified,0.43241491128856435,0.3659172859648312,0.8468773483153721,0.7218904370925718,0.4333229231730168,9.68952078859241e-39,8.69036194397731e-38
ENSG00000185055,EFCAB10,yes,unclassified,0.2414048064691091,0.21779431546060035,0.6814643301902544,0.5204586577643884,1.0075471698113208,0.619032246761506,0.725368914960843
ENSG00000185070,FLRT2,yes,unclassified,0.5005118835737985,0.6603322216974752,0.8468773483153721,0.9487308625190791,0.5951764705882353,1.0755720916203e-11,3.3206607561458095e-11
ENSG00000185085,INTS5,yes,unclassified,0.3856933058353389,0.7378315183980937,0.8181038805195978,0.938049368920467,0.8034897025171625,2.89531043108801e-22,1.28342435938619e-21
ENSG00000185088,RPS27L,yes,continuous,2.9586582739327127e-08,0.002216112921512914,1.4900542732093623e-05,0.02021215384442678,0.8941176470588234,1.0826964999225801e-09,3.1107041979913e-09
ENSG00000185090,MANEAL,yes,unclassified,0.3994671926668044,0.6889917868546711,0.8320813334649373,0.9487398656766938,1.2763295099061525,2.9442127437985203e-15,1.03064065397408e-14
ENSG00000185100,ADSS1,yes,unclassified,0.7542165707189872,0.8042126900869296,0.8468773483153721,0.8699955013549866,0.7216133274879438,1.08357634287156e-10,3.23254296994443e-10
ENSG00000185101,ANO9,yes,unclassified,0.16393750872835988,0.5262178471513594,0.4851297999754403,0.8793578208929188,66.14478114478116,4.04638633184885e-69,6.527195385534091e-67
ENSG00000185104,FAF1,yes,sigmoid,0.003475186745353853,0.00030928379762273916,0.03077607128439268,0.008078472743092487,0.617937465715853,4.80782256796249e-51,9.9274510168587e-50
ENSG00000185105,MYADML2,yes,continuous,0.028594050558188533,0.24940417757657052,0.1420535508001746,0.568684627862959,1.18574374838876,0.0141971887336488,0.0264050016592068
ENSG00000185112,FAM43A,yes,unclassified,0.4961364434762765,0.3435773048401829,0.8468773483153721,0.6950906157173471,1.2864109232769831,3.62135700886381e-11,1.09680268469566e-10
ENSG00000185115,NSMCE3,yes,sigmoid,0.45684132858621296,0.04940633140316131,0.8468773483153721,0.17804839823196505,0.6414165957963796,7.71469201924051e-30,4.52539621056295e-29
ENSG00000185122,HSF1,yes,continuous,7.894817018561096e-05,0.003126257915195052,0.001987480039217364,0.024834034051301,0.5990779547359598,1.1996051681131098e-56,4.02365163749383e-55
ENSG00000185127,C6orf120,yes,continuous,0.0006044426160985994,5.434762925726755e-05,0.008697497500933061,0.027646248143698798,0.9719504240052186,0.343337023132379,0.45348990136519
ENSG00000185129,PURA,yes,unclassified,0.8150451462873822,0.7006213959289975,0.8468773483153721,0.9487398656766938,0.6749694376528117,1.53777611808627e-34,1.11248086168177e-33
ENSG00000185130,H2BC13,yes,unclassified,0.05617954327545027,0.7730371984010566,0.3242799138349414,0.9125019971332021,,2.35582101200876e-28,1.30248081370228e-27
ENSG00000185133,INPP5J,yes,continuous,0.0005301410643779869,0.08919681437664095,0.007876178073377597,0.27485580506576396,1.8605917589399164,3.5102404757929e-23,1.60615798596462e-22
ENSG00000185155,MIXL1,yes,sigmoid,0.1756579592462677,0.005657682566350353,0.5084237915252964,0.03748196361955833,10.364741641337384,2.7292543444145903e-58,1.0556332136161598e-56
ENSG00000185156,MFSD6L,yes,unclassified,0.199660558744588,0.7588670041334662,0.6745764286641048,0.930262733249181,25.02971081473656,5.0056989675608604e-58,1.8915577283444398e-56
ENSG00000185158,LRRC37B,yes,unclassified,0.7049865055987398,0.6963363207814126,0.8468773483153721,0.9487398656766938,0.6288097043214557,3.62969315051265e-34,2.5783895101128e-33
ENSG00000185163,DDX51,yes,unclassified,0.7247757169023896,0.5348456824327786,0.8468773483153721,0.8857621724351459,0.7298507462686566,2.0121137766301e-36,1.5974695051928302e-35
ENSG00000185164,NOMO2,yes,unclassified,0.593266991376107,0.6844276095601949,0.8468773483153721,0.9487398656766938,0.8671565856416055,0.0019363094761917,0.0039528617701057
ENSG00000185176,AQP12B,yes,sigmoid,0.19479865038341415,0.0012797315101084061,0.5417920202971244,0.014534286833620206,0.7550794237162911,0.0006120399982096,0.001304206949453
ENSG00000185187,SIGIRR,yes,sigmoid,0.05487248980109283,0.00952153501591435,0.2288625894498996,0.05352251772461656,1.7438156557099287,9.81143461083019e-39,8.79687710737775e-38
ENSG00000185189,NRBP2,yes,unclassified,0.09266696891684112,0.2593887210833612,0.33614573622053223,0.5834345609182762,0.5190958690568978,1.6406415978567701e-52,3.80112617273475e-51
ENSG00000185201,IFITM2,yes,unclassified,0.03251331931163581,0.803564232039705,0.45104917926620147,0.8699955013549866,0.6483639623487226,8.21120038560313e-17,3.02882642998921e-16
ENSG00000185215,TNFAIP2,yes,unclassified,0.06649502566809828,0.5514218876101578,0.3524883319367301,0.8972854544351073,0.8331938049393052,0.0017635931804893,0.0036148155043206
ENSG00000185219,ZNF445,yes,unclassified,0.3204740331009679,0.1720970386816919,0.7993900925013093,0.4412211064896829,0.6456124173966499,2.2414801763816e-41,2.3693888841739896e-40
ENSG00000185220,PGBD2,yes,unclassified,0.8065029443910801,0.39484034688138003,0.8468773483153721,0.7557792540651697,1.4237070350144556,1.3277165624228298e-22,5.961693040909509e-22
ENSG00000185222,TCEAL9,yes,unclassified,0.623957151277075,0.5936601082780928,0.8468773483153721,0.9248357955543492,0.889293822439957,9.29870340999755e-07,2.35262254497821e-06
ENSG00000185236,RAB11B,yes,sigmoid,0.08728506604127628,0.004646169811707179,0.3175363711786024,0.03262108616158964,0.821664464993395,2.92612947130251e-34,2.08657294214651e-33
ENSG00000185238,PRMT3,yes,sigmoid,0.049104947794856746,0.0003827759301046063,0.2411509330234104,0.00785478319707994,0.7907123345240596,5.9995404652404e-25,2.93177564367598e-24
ENSG00000185245,GP1BA,yes,unclassified,0.6053701911557459,0.3059649053209387,0.8468773483153721,0.6485506266147899,1.166201117318436,2.26135932540183e-05,5.3149133797386e-05
ENSG00000185246,PRPF39,yes,continuous,0.006554110836865634,0.4152023330455611,0.048653178372605514,0.7779793976703013,0.7343191032673503,3.14532346890393e-35,2.3570077708100798e-34
ENSG00000185250,PPIL6,yes,unclassified,0.8000133388857511,0.5830037414267615,0.8468773483153721,0.920153588956389,0.6089688041594454,8.7406461846134e-36,6.7223602797551e-35
ENSG00000185252,ZNF74,yes,unclassified,0.07151406678857153,0.5202634609550325,0.27519596474799873,0.8751243019258224,0.5812593065305255,3.56565397129181e-43,4.2225725673607e-42
ENSG00000185261,KIAA0825,yes,sigmoid,0.08602360131128561,0.037208743056318605,0.31453137446704366,0.14390595226677003,0.7164006719865603,6.121509210416901e-16,2.19223479987808e-15
ENSG00000185262,UBALD2,yes,continuous,0.01880415359486909,0.6035259373828863,0.19136552206122626,0.9303380452831822,1.390551445864156,7.6725534606845e-30,4.50197882991152e-29
ENSG00000185267,CDNF,yes,unclassified,0.19219207705851038,0.8008978427761945,0.6104844486641249,0.871683647577821,1.0940550133096718,0.0040325635436741,0.0079811868462087
ENSG00000185269,NOTUM,yes,continuous,1.63384825246915e-06,0.07468692019706147,0.00015220288113753074,0.2421753124644317,1.270920294176108,0.0316556324420264,0.0560496102241869
ENSG00000185271,KLHL33,yes,continuous,0.011527961947013221,,0.15351991509363794,,0.4394951140065146,9.088487958065739e-30,5.31500534158044e-29
ENSG00000185272,RBM11,yes,unclassified,0.6005507305285451,0.6972206467710866,0.8468773483153721,0.9487398656766938,0.5661957090528518,1.94957309952254e-26,1.0048159885829901e-25
ENSG00000185274,GALNT17,yes,unclassified,0.43312516603608187,0.578845820200806,0.8468773483153721,0.9166259293798386,0.3046329113924051,3.83231196641756e-53,9.39775166000278e-52
ENSG00000185278,ZBTB37,yes,continuous,0.012051800445508798,0.37076447892475517,0.07571538796714344,0.7280663265933172,0.7272727272727272,9.64841420623567e-24,4.5067113741118996e-23
ENSG00000185291,IL3RA,yes,sigmoid,0.14273971074234515,0.011820978176227737,0.44477826340364157,0.06214442764095656,,1.9227890721216299e-16,7.00637373391165e-16
ENSG00000185291,IL3RA,yes,sigmoid,0.14273971074234515,0.011820978176227737,0.44477826340364157,0.06214442764095656,,1.0,1.0
ENSG00000185298,CCDC137,yes,unclassified,0.028653384776611834,0.7497817426877145,0.23333903439104414,0.9380857515064984,0.9638390429581296,0.483469265536954,0.599668210085204
ENSG00000185303,SFTPA2,yes,unclassified,0.4276194389581398,0.19504476812357097,0.8468773483153721,0.4812955876710258,2.5057611731843576,2.3762619029099803e-19,9.53186039867144e-19
ENSG00000185304,RGPD2,yes,unclassified,0.7392728195777774,,0.8468773483153721,,0.7369767441860464,0.0028216851460956,0.0056727437885973
ENSG00000185305,ARL15,yes,unclassified,0.013104121101803146,0.7444907674236114,0.5009615437032369,0.938049368920467,1.2354204183404902,2.95464138750299e-16,1.07020182854633e-15
ENSG00000185324,CDK10,yes,unclassified,0.16017955900627023,,0.4779584841594244,,1.1693522397679663,2.24154559665367e-09,6.36343152070033e-09
ENSG00000185338,SOCS1,yes,unclassified,0.741935945036996,0.29558110873677657,0.8468773483153721,0.6341222985466881,1.6416874826533443,1.9777288003534e-27,1.05751080220468e-26
ENSG00000185339,TCN2,yes,sigmoid,0.008465198587686018,0.00045076789118247973,0.05827643760749589,0.008452843851911838,0.9093934911242604,0.0155147435331193,0.0287281660412045
ENSG00000185340,GAS2L1,yes,sigmoid,0.15939139737025299,0.02024384857346695,0.476665756173501,0.09210893947204782,0.6804240817872018,3.86155486317288e-33,2.61210715765686e-32
ENSG00000185344,ATP6V0A2,yes,unclassified,0.12629786250045705,0.7590451309905727,0.4912904542740444,0.930262733249181,0.9737415954933673,0.122255899732871,0.192421774112143
ENSG00000185345,PRKN,yes,sigmoid,0.041384146329931815,0.00297392379689132,0.31951273599947827,0.024144965194307564,0.4251201923076922,1.56887933224569e-53,3.96755152562885e-52
ENSG00000185347,TEDC1,yes,sigmoid,0.015167284437296868,0.014914554885169462,0.08938334843523399,0.07361212288754977,1.776939276939277,1.0022569365564099e-41,1.0830390396906698e-40
ENSG00000185359,HGS,yes,unclassified,0.26779149627821575,0.2909405549159174,0.6615709410824451,0.6275157900193957,0.9281531887956956,3.36086529104775e-06,8.28057981235369e-06
ENSG00000185361,TNFAIP8L1,yes,unclassified,0.5981014250180945,0.3833650811810574,0.8468773483153721,0.7417831250226823,0.3740184363263912,1.44001027768354e-47,2.3115126151380903e-46
ENSG00000185379,RAD51D,yes,unclassified,0.3554395249723199,0.6256770601203417,0.8088482610073294,0.9387777209663372,0.7975100171722954,2.96414758626501e-22,1.31341671349801e-21
ENSG00000185386,MAPK11,yes,sigmoid,0.11466195044330574,0.01347815813129205,0.3844968775165034,0.068543387959578,0.7065451532725766,3.91431002787483e-13,1.2735026848485999e-12
ENSG00000185404,SP140L,yes,sigmoid,0.0031532976235379984,0.00015667533202767814,0.028711042090925638,0.016897174455253097,1.1660716562539846,1.75911033277468e-10,5.20744802180722e-10
ENSG00000185414,MRPL30,yes,unclassified,0.12047181342706881,0.25640909007731016,0.587365164393475,0.5793032091409316,0.8208226221079692,5.4737419771964e-23,2.4870234530548897e-22
ENSG00000185418,TARS3,yes,sigmoid,0.0867090077942152,0.003121149497618103,0.31636911243187055,0.024834034051301,0.575433353257621,3.61264188782918e-52,8.12706093048811e-51
ENSG00000185420,SMYD3,yes,unclassified,0.3611575163148133,0.4790759350851681,0.815567023623205,0.8395585454471062,0.77671802396674,3.04282052669444e-24,1.44732352187146e-23
ENSG00000185432,TMT1A,yes,unclassified,0.6135839355322619,0.7591309258390613,0.8468773483153721,0.930262733249181,0.8102629346904155,1.00009360322024e-05,2.40068058477188e-05
ENSG00000185436,IFNLR1,yes,continuous,0.0038772880569120094,0.01825848710890421,0.03309659657054764,0.08555681634817562,10.635917030567686,3.6652363324768003e-75,4.17485378417403e-72
ENSG00000185437,SH3BGR,yes,unclassified,0.7867632175602743,0.7281595414510738,0.8468773483153721,0.9487398656766938,0.288076923076923,1.08890013070852e-55,3.34847289229942e-54
ENSG00000185442,FAM174B,yes,unclassified,0.09075768324063282,0.7529261084398033,0.5457291244949514,0.930262733249181,1.2599082186065915,2.9630645228443203e-20,1.22747361547918e-19
ENSG00000185453,ZSWIM9,yes,unclassified,0.7867664195040509,0.7957706700646627,0.8468773483153721,0.8821580329646282,0.5759745127436282,8.52651090287928e-50,1.61482915854225e-48
